Trial 3:3back,Trial 5:3back
33.81,34.763
33.787,34.921
33.763,35.07
33.741,35.207
33.72,35.332
33.698,35.445
33.677,35.545
33.655,35.634
33.634,35.711
33.613,35.777
33.594,35.833
33.577,35.88
33.561,35.919
33.548,35.951
33.537,35.977
33.528,35.998
33.523,36.016
33.521,36.029
33.524,36.04
33.534,36.046
33.553,36.049
33.582,36.05
33.621,36.048
33.674,36.045
33.739,36.04
33.82,36.035
33.916,36.031
34.027,36.027
34.154,36.024
34.294,36.022
34.447,36.021
34.609,36.02
34.776,36.021
34.946,36.021
35.116,36.02
35.282,36.017
35.444,36.01
35.598,35.999
35.745,35.984
35.884,35.964
36.016,35.939
36.141,35.909
36.259,35.876
36.37,35.84
36.474,35.801
36.57,35.759
36.658,35.716
36.736,35.673
36.803,35.63
36.859,35.589
36.902,35.55
36.935,35.513
36.958,35.48
36.973,35.45
36.98,35.423
36.98,35.4
36.975,35.38
36.966,35.364
36.954,35.351
36.94,35.342
36.924,35.336
36.908,35.334
36.892,35.335
36.879,35.337
36.867,35.341
36.857,35.345
36.849,35.346
36.841,35.346
36.833,35.343
36.824,35.339
36.813,35.333
36.802,35.325
36.79,35.317
36.778,35.309
36.766,35.302
36.756,35.294
36.746,35.286
36.736,35.277
36.727,35.268
36.716,35.257
36.705,35.244
36.692,35.23
36.676,35.214
36.656,35.195
36.632,35.174
36.604,35.15
36.573,35.124
36.54,35.096
36.505,35.067
36.47,35.038
36.435,35.01
36.403,34.983
36.373,34.958
36.347,34.934
36.324,34.912
36.304,34.888
36.288,34.864
36.276,34.84
36.266,34.814
36.259,34.788
36.253,34.761
36.248,34.735
36.244,34.711
36.24,34.688
36.237,34.667
36.236,34.647
36.237,34.629
36.239,34.611
36.243,34.593
36.248,34.575
36.254,34.556
36.262,34.534
36.269,34.51
36.277,34.483
36.284,34.453
36.29,34.42
36.296,34.384
36.299,34.347
36.299,34.31
36.295,34.274
36.287,34.239
36.274,34.207
36.257,34.18
36.236,34.156
36.211,34.135
36.184,34.116
36.158,34.098
36.13,34.081
36.103,34.063
36.077,34.045
36.052,34.026
36.028,34.006
36.005,33.988
35.982,33.969
35.958,33.951
35.933,33.934
35.907,33.917
35.88,33.902
35.851,33.888
35.82,33.876
35.789,33.866
35.758,33.857
35.728,33.85
35.701,33.842
35.676,33.835
35.654,33.825
35.635,33.813
35.617,33.799
35.6,33.781
35.584,33.761
35.567,33.738
35.549,33.714
35.53,33.69
35.509,33.666
35.486,33.644
35.463,33.622
35.439,33.602
35.414,33.582
35.389,33.564
35.363,33.547
35.337,33.531
35.311,33.516
35.286,33.502
35.261,33.489
35.238,33.476
35.216,33.462
35.196,33.447
35.177,33.43
35.159,33.411
35.142,33.39
35.124,33.37
35.104,33.351
35.082,33.336
35.056,33.326
35.028,33.323
34.998,33.328
34.965,33.344
34.932,33.37
34.897,33.409
34.864,33.46
34.832,33.524
34.802,33.603
34.774,33.698
34.747,33.806
34.723,33.929
34.7,34.063
34.679,34.209
34.659,34.365
34.638,34.529
34.615,34.699
34.59,34.873
34.563,35.051
34.534,35.231
34.504,35.41
34.474,35.586
34.445,35.756
34.418,35.919
34.396,36.07
34.38,36.211
34.369,36.338
34.366,36.453
34.369,36.555
34.38,36.645
34.4,36.724
34.428,36.792
34.465,36.849
34.514,36.898
34.574,36.937
34.648,36.968
34.736,36.991
34.839,37.005
34.956,37.011
35.089,37.011
35.235,37.004
35.393,36.992
35.561,36.975
35.738,36.954
35.92,36.931
36.107,36.907
36.297,36.885
36.486,36.864
36.672,36.845
36.854,36.828
37.031,36.814
37.199,36.801
37.359,36.79
37.508,36.78
37.645,36.773
37.769,36.767
37.88,36.764
37.98,36.764
38.067,36.764
38.143,36.766
38.207,36.767
38.261,36.767
38.305,36.765
38.339,36.759
38.364,36.749
38.38,36.735
38.389,36.715
38.39,36.69
38.385,36.66
38.376,36.625
38.366,36.586
38.355,36.545
38.345,36.502
38.337,36.459
38.332,36.416
38.328,36.376
38.327,36.339
38.327,36.304
38.326,36.273
38.326,36.245
38.325,36.22
38.324,36.199
38.32,36.18
38.314,36.165
38.304,36.154
38.29,36.146
38.273,36.141
38.253,36.139
38.23,36.139
38.205,36.14
38.176,36.143
38.145,36.146
38.114,36.148
38.082,36.149
38.051,36.148
38.021,36.145
37.991,36.139
37.962,36.13
37.933,36.118
37.903,36.103
37.872,36.084
37.838,36.063
37.802,36.039
37.764,36.013
37.727,35.984
37.691,35.953
37.658,35.918
37.63,35.88
37.606,35.839
37.588,35.795
37.575,35.749
37.568,35.701
37.566,35.653
37.567,35.605
37.571,35.559
37.577,35.514
37.584,35.47
37.591,35.428
37.598,35.388
37.605,35.35
37.61,35.313
37.614,35.278
37.616,35.244
37.617,35.21
37.614,35.176
37.609,35.141
37.601,35.104
37.592,35.065
37.58,35.026
37.567,34.986
37.553,34.946
37.536,34.906
37.518,34.867
37.497,34.829
37.474,34.792
37.449,34.756
37.421,34.719
37.391,34.682
37.36,34.644
37.329,34.606
37.297,34.567
37.267,34.529
37.238,34.49
37.209,34.453
37.181,34.417
37.153,34.382
37.125,34.348
37.096,34.315
37.066,34.284
37.036,34.255
37.004,34.227
36.973,34.201
36.943,34.177
36.914,34.154
36.886,34.133
36.861,34.111
36.836,34.089
36.813,34.067
36.79,34.044
36.766,34.019
36.741,33.994
36.715,33.968
36.687,33.942
36.656,33.917
36.624,33.893
36.588,33.869
36.549,33.846
36.507,33.823
36.461,33.8
36.411,33.776
36.357,33.749
36.298,33.721
36.236,33.691
36.17,33.659
36.102,33.625
36.032,33.589
35.961,33.553
35.89,33.516
35.819,33.48
35.75,33.444
35.682,33.411
35.617,33.381
35.555,33.355
35.496,33.335
35.442,33.321
35.391,33.315
35.342,33.318
35.295,33.33
35.249,33.353
35.203,33.386
35.157,33.43
35.111,33.486
35.065,33.556
35.02,33.639
34.976,33.737
34.936,33.848
34.899,33.974
34.866,34.112
34.837,34.262
34.809,34.42
34.782,34.585
34.757,34.755
34.731,34.927
34.706,35.097
34.681,35.263
34.659,35.422
34.64,35.572
34.627,35.712
34.622,35.84
34.626,35.955
34.643,36.056
34.676,36.143
34.724,36.217
34.79,36.278
34.874,36.328
34.976,36.365
35.094,36.391
35.229,36.406
35.378,36.413
35.539,36.411
35.71,36.402
35.889,36.386
36.077,36.366
36.271,36.343
36.47,36.319
36.673,36.294
36.876,36.27
37.078,36.245
37.277,36.222
37.47,36.2
37.656,36.178
37.832,36.157
37.996,36.138
38.147,36.119
38.285,36.101
38.411,36.083
38.524,36.064
38.623,36.042
38.71,36.019
38.784,35.994
38.847,35.966
38.9,35.937
38.943,35.906
38.978,35.873
39.007,35.839
39.03,35.804
39.049,35.767
39.065,35.728
39.078,35.687
39.088,35.644
39.094,35.599
39.096,35.552
39.094,35.504
39.088,35.455
39.078,35.405
39.064,35.355
39.047,35.307
39.028,35.26
39.008,35.217
38.988,35.177
38.967,35.142
38.947,35.11
38.926,35.082
38.904,35.057
38.88,35.036
38.853,35.019
38.821,35.005
38.785,34.994
38.745,34.986
38.702,34.982
38.656,34.98
38.607,34.979
38.556,34.979
38.503,34.979
38.448,34.979
38.394,34.977
38.339,34.972
38.286,34.965
38.233,34.955
38.183,34.943
38.135,34.927
38.089,34.909
38.044,34.888
38.002,34.866
37.96,34.842
37.918,34.818
37.875,34.793
37.832,34.768
37.789,34.743
37.746,34.718
37.704,34.694
37.663,34.669
37.624,34.643
37.589,34.614
37.557,34.584
37.53,34.552
37.507,34.517
37.488,34.48
37.472,34.442
37.46,34.403
37.448,34.362
37.438,34.322
37.426,34.283
37.412,34.244
37.396,34.207
37.376,34.171
37.353,34.136
37.326,34.101
37.294,34.066
37.258,34.031
37.219,33.995
37.178,33.957
37.136,33.917
37.094,33.877
37.054,33.836
37.017,33.795
36.982,33.754
36.95,33.714
36.92,33.677
36.888,33.642
36.855,33.609
36.818,33.579
36.779,33.551
36.737,33.526
36.692,33.503
36.643,33.482
36.593,33.462
36.541,33.442
36.489,33.421
36.437,33.401
36.385,33.38
36.334,33.358
36.283,33.335
36.232,33.313
36.182,33.292
36.132,33.272
36.081,33.253
36.028,33.237
35.974,33.222
35.918,33.209
35.862,33.197
35.805,33.185
35.748,33.173
35.693,33.16
35.64,33.146
35.59,33.13
35.543,33.113
35.498,33.095
35.455,33.076
35.414,33.058
35.375,33.039
35.339,33.021
35.304,33.002
35.271,32.983
35.239,32.964
35.206,32.945
35.17,32.925
35.131,32.905
35.088,32.885
35.041,32.864
34.989,32.843
34.929,32.82
34.859,32.797
34.78,32.772
34.697,32.747
34.614,32.72
34.535,32.692
34.463,32.665
34.401,32.638
34.35,32.614
34.31,32.593
34.283,32.579
34.272,32.572
34.276,32.575
34.29,32.589
34.311,32.616
34.333,32.657
34.353,32.712
34.368,32.78
34.374,32.863
34.37,32.959
34.356,33.069
34.333,33.191
34.301,33.324
34.262,33.466
34.216,33.614
34.164,33.766
34.11,33.92
34.053,34.072
33.996,34.222
33.939,34.366
33.883,34.504
33.83,34.633
33.781,34.752
33.738,34.859
33.703,34.953
33.678,35.033
33.664,35.1
33.664,35.152
33.679,35.191
33.711,35.217
33.763,35.232
33.835,35.238
33.927,35.234
34.04,35.223
34.173,35.207
34.323,35.188
34.489,35.166
34.67,35.142
34.863,35.118
35.068,35.093
35.281,35.069
35.502,35.045
35.729,35.02
35.959,34.995
36.19,34.967
36.421,34.938
36.647,34.907
36.867,34.873
37.077,34.838
37.275,34.803
37.459,34.769
37.627,34.736
37.779,34.704
37.916,34.675
38.036,34.647
38.141,34.621
38.231,34.595
38.307,34.569
38.369,34.541
38.42,34.512
38.461,34.482
38.495,34.45
38.522,34.416
38.545,34.379
38.564,34.341
38.58,34.301
38.593,34.26
38.601,34.219
38.605,34.179
38.604,34.141
38.598,34.105
38.586,34.072
38.569,34.041
38.547,34.013
38.522,33.987
38.494,33.964
38.463,33.943
38.432,33.925
38.402,33.91
38.372,33.899
38.342,33.891
38.313,33.887
38.283,33.886
38.251,33.887
38.219,33.89
38.184,33.894
38.148,33.898
38.11,33.901
38.069,33.902
38.026,33.901
37.978,33.898
37.926,33.892
37.871,33.882
37.811,33.869
37.749,33.853
37.685,33.834
37.621,33.812
37.558,33.788
37.498,33.762
37.441,33.736
37.387,33.709
37.338,33.682
37.291,33.657
37.248,33.633
37.206,33.611
37.166,33.59
37.128,33.569
37.092,33.547
37.058,33.524
37.027,33.499
36.998,33.473
36.972,33.444
36.949,33.414
36.928,33.384
36.909,33.353
36.89,33.323
36.871,33.292
36.85,33.262
36.829,33.233
36.806,33.204
36.781,33.176
36.755,33.149
36.728,33.121
36.699,33.094
36.669,33.066
36.639,33.038
36.608,33.009
36.577,32.98
36.545,32.949
36.512,32.919
36.477,32.889
36.44,32.859
36.402,32.832
36.362,32.807
36.319,32.786
36.275,32.768
36.229,32.753
36.181,32.739
36.131,32.725
36.077,32.713
36.02,32.705
35.957,32.698
35.891,32.693
35.821,32.687
35.749,32.678
35.674,32.665
35.598,32.646
35.522,32.623
35.449,32.595
35.378,32.564
35.31,32.53
35.246,32.496
35.185,32.461
35.127,32.429
35.071,32.399
35.016,32.372
34.961,32.348
34.906,32.328
34.849,32.31
34.792,32.295
34.735,32.281
34.679,32.268
34.625,32.256
34.574,32.246
34.527,32.235
34.483,32.225
34.443,32.214
34.405,32.204
34.369,32.193
34.333,32.182
34.298,32.17
34.263,32.158
34.226,32.145
34.189,32.128
34.151,32.108
34.112,32.086
34.072,32.063
34.031,32.035
33.988,31.998
33.946,31.954
33.903,31.906
33.86,31.86
33.818,31.82
33.776,31.788
33.734,31.765
33.693,31.751
33.653,31.747
33.613,31.755
33.574,31.772
33.535,31.798
33.497,31.832
33.46,31.874
33.423,31.922
33.387,31.975
33.351,32.033
33.315,32.097
33.281,32.169
33.247,32.248
33.215,32.335
33.182,32.429
33.149,32.531
33.116,32.639
33.083,32.754
33.051,32.873
33.019,32.995
32.988,33.119
32.959,33.245
32.93,33.37
32.901,33.493
32.871,33.612
32.841,33.725
32.809,33.831
32.773,33.929
32.734,34.015
32.691,34.091
32.644,34.154
32.593,34.205
32.536,34.243
32.475,34.27
32.411,34.285
32.346,34.289
32.28,34.284
32.216,34.271
32.157,34.251
32.106,34.224
32.065,34.192
32.039,34.158
32.029,34.121
32.038,34.083
32.067,34.046
32.116,34.009
32.186,33.974
32.277,33.94
32.389,33.909
32.521,33.878
32.671,33.849
32.839,33.821
33.022,33.796
33.219,33.773
33.427,33.752
33.644,33.734
33.865,33.718
34.087,33.703
34.307,33.689
34.52,33.674
34.725,33.658
34.918,33.641
35.096,33.623
35.259,33.6
35.404,33.574
35.533,33.544
35.647,33.511
35.746,33.474
35.832,33.434
35.908,33.39
35.973,33.344
36.03,33.299
36.081,33.253
36.125,33.21
36.164,33.171
36.197,33.136
36.225,33.108
36.249,33.086
36.268,33.07
36.285,33.059
36.298,33.054
36.307,33.052
36.313,33.053
36.316,33.057
36.317,33.065
36.317,33.076
36.316,33.09
36.314,33.107
36.31,33.126
36.306,33.146
36.301,33.167
36.295,33.189
36.287,33.211
36.276,33.23
36.262,33.247
36.247,33.262
36.228,33.274
36.208,33.285
36.184,33.295
36.159,33.304
36.13,33.311
36.099,33.318
36.066,33.322
36.029,33.323
35.988,33.322
35.945,33.317
35.898,33.311
35.85,33.303
35.799,33.293
35.747,33.281
35.695,33.268
35.642,33.254
35.589,33.238
35.536,33.221
35.484,33.202
35.433,33.184
35.385,33.164
35.341,33.145
35.302,33.124
35.268,33.101
35.239,33.076
35.216,33.049
35.2,33.02
35.191,32.99
35.189,32.961
35.193,32.933
35.202,32.907
35.215,32.882
35.229,32.858
35.243,32.836
35.254,32.816
35.261,32.797
35.264,32.778
35.263,32.758
35.258,32.737
35.251,32.716
35.242,32.695
35.23,32.675
35.216,32.656
35.201,32.639
35.183,32.624
35.163,32.612
35.139,32.602
35.111,32.594
35.081,32.586
35.049,32.579
35.014,32.57
34.977,32.562
34.938,32.554
34.898,32.548
34.857,32.543
34.817,32.541
34.779,32.539
34.745,32.537
34.714,32.535
34.688,32.53
34.668,32.522
34.653,32.511
34.643,32.498
34.639,32.483
34.639,32.466
34.641,32.448
34.644,32.43
34.648,32.414
34.649,32.398
34.649,32.385
34.647,32.372
34.641,32.362
34.63,32.353
34.613,32.345
34.591,32.337
34.564,32.331
34.531,32.324
34.495,32.318
34.457,32.311
34.419,32.303
34.382,32.294
34.348,32.283
34.318,32.271
34.291,32.256
34.267,32.239
34.246,32.222
34.224,32.204
34.203,32.188
34.18,32.172
34.154,32.158
34.126,32.146
34.094,32.136
34.059,32.128
34.022,32.122
33.982,32.117
33.942,32.115
33.9,32.114
33.86,32.115
33.821,32.118
33.784,32.124
33.751,32.135
33.72,32.151
33.693,32.172
33.668,32.201
33.645,32.237
33.623,32.281
33.602,32.334
33.58,32.399
33.559,32.474
33.537,32.561
33.516,32.66
33.495,32.77
33.475,32.89
33.456,33.018
33.438,33.153
33.421,33.291
33.406,33.43
33.391,33.567
33.377,33.7
33.362,33.827
33.348,33.945
33.334,34.054
33.32,34.151
33.306,34.236
33.292,34.308
33.278,34.367
33.263,34.412
33.249,34.443
33.234,34.462
33.218,34.469
33.199,34.467
33.178,34.456
33.154,34.438
33.128,34.412
33.098,34.379
33.066,34.341
33.032,34.298
32.997,34.251
32.961,34.201
32.926,34.149
32.895,34.099
32.868,34.051
32.849,34.007
32.839,33.967
32.84,33.934
32.854,33.907
32.883,33.886
32.929,33.87
32.99,33.86
33.068,33.854
33.163,33.853
33.274,33.855
33.401,33.858
33.543,33.86
33.698,33.862
33.865,33.862
34.043,33.859
34.229,33.853
34.42,33.843
34.615,33.83
34.809,33.814
35,33.793
35.184,33.769
35.36,33.743
35.526,33.716
35.68,33.688
35.823,33.66
35.954,33.632
36.073,33.605
36.179,33.579
36.274,33.554
36.356,33.531
36.426,33.51
36.484,33.492
36.528,33.476
36.561,33.462
36.582,33.452
36.593,33.444
36.594,33.439
36.586,33.437
36.569,33.438
36.545,33.44
36.515,33.443
36.479,33.448
36.439,33.453
36.395,33.459
36.348,33.464
36.299,33.47
36.248,33.476
36.197,33.481
36.148,33.486
36.1,33.49
36.055,33.494
36.014,33.498
35.976,33.503
35.943,33.507
35.914,33.512
35.888,33.516
35.865,33.52
35.843,33.524
35.821,33.527
35.797,33.529
35.771,33.529
35.742,33.528
35.711,33.526
35.677,33.521
35.642,33.514
35.604,33.505
35.565,33.495
35.524,33.484
35.479,33.473
35.432,33.46
35.381,33.448
35.329,33.436
35.274,33.424
35.219,33.412
35.165,33.399
35.115,33.385
35.068,33.369
35.028,33.351
34.995,33.331
34.969,33.309
34.95,33.285
34.937,33.261
34.929,33.237
34.925,33.214
34.923,33.193
34.923,33.175
34.922,33.161
34.919,33.151
34.914,33.144
34.905,33.14
34.893,33.139
34.879,33.139
34.863,33.14
34.846,33.139
34.83,33.136
34.817,33.132
34.806,33.126
34.798,33.118
34.792,33.108
34.788,33.098
34.784,33.086
34.78,33.074
34.774,33.063
34.765,33.052
34.755,33.042
34.744,33.034
34.731,33.027
34.717,33.021
34.702,33.015
34.686,33.009
34.671,33.003
34.655,32.995
34.639,32.986
34.624,32.976
34.609,32.964
34.594,32.952
34.579,32.941
34.566,32.929
34.554,32.919
34.544,32.911
34.535,32.905
34.526,32.9
34.517,32.898
34.506,32.897
34.493,32.898
34.478,32.9
34.461,32.902
34.44,32.904
34.418,32.906
34.393,32.906
34.367,32.906
34.339,32.903
34.31,32.897
34.282,32.89
34.256,32.881
34.23,32.871
34.205,32.859
34.181,32.848
34.158,32.837
34.136,32.828
34.116,32.821
34.098,32.816
34.084,32.815
34.079,32.817
34.087,32.823
34.11,32.833
34.144,32.847
34.186,32.868
34.229,32.896
34.269,32.934
34.302,32.981
34.323,33.04
34.329,33.112
34.319,33.197
34.293,33.295
34.249,33.404
34.189,33.524
34.114,33.652
34.025,33.786
33.92,33.924
33.803,34.063
33.678,34.201
33.552,34.335
33.429,34.462
33.316,34.581
33.214,34.691
33.128,34.79
33.058,34.879
33.005,34.957
32.969,35.025
32.948,35.082
32.939,35.129
32.94,35.165
32.946,35.191
32.957,35.206
32.968,35.211
32.979,35.206
32.986,35.193
32.99,35.172
32.989,35.146
32.984,35.115
32.975,35.08
32.963,35.043
32.948,35.003
32.931,34.964
32.914,34.924
32.895,34.886
32.878,34.85
32.861,34.816
32.846,34.785
32.834,34.756
32.825,34.729
32.822,34.704
32.824,34.681
32.835,34.662
32.857,34.645
32.89,34.631
32.939,34.62
33.002,34.611
33.083,34.605
33.18,34.6
33.294,34.596
33.423,34.592
33.566,34.587
33.722,34.58
33.887,34.572
34.06,34.56
34.238,34.545
34.419,34.528
34.599,34.509
34.778,34.488
34.953,34.466
35.121,34.444
35.281,34.422
35.429,34.401
35.565,34.384
35.688,34.369
35.797,34.357
35.892,34.349
35.974,34.345
36.041,34.343
36.096,34.343
36.138,34.345
36.168,34.347
36.188,34.351
36.198,34.356
36.199,34.363
36.191,34.37
36.175,34.379
36.151,34.389
36.121,34.402
36.085,34.415
36.042,34.429
35.996,34.444
35.946,34.458
35.895,34.471
35.843,34.484
35.792,34.494
35.743,34.502
35.697,34.507
35.654,34.509
35.614,34.507
35.576,34.502
35.542,34.493
35.51,34.482
35.48,34.469
35.452,34.455
35.426,34.441
35.4,34.428
35.373,34.415
35.346,34.402
35.319,34.39
35.291,34.377
35.263,34.363
35.234,34.35
35.205,34.337
35.175,34.325
35.144,34.313
35.112,34.303
35.078,34.293
35.044,34.285
35.009,34.276
34.973,34.267
34.936,34.258
34.898,34.249
34.859,34.239
34.818,34.228
34.776,34.216
34.732,34.204
34.688,34.19
34.644,34.176
34.601,34.16
34.56,34.143
34.521,34.126
34.486,34.108
34.456,34.091
34.43,34.075
34.411,34.061
34.397,34.048
34.389,34.038
34.385,34.029
34.386,34.021
34.389,34.014
34.393,34.007
34.398,34
34.401,33.992
34.403,33.985
34.403,33.976
34.401,33.967
34.398,33.958
34.394,33.948
34.388,33.939
34.382,33.931
34.375,33.923
34.367,33.917
34.357,33.911
34.344,33.906
34.328,33.901
34.309,33.896
34.287,33.889
34.26,33.882
34.23,33.874
34.195,33.864
34.156,33.853
34.114,33.843
34.069,33.832
34.023,33.823
33.978,33.814
33.935,33.806
33.896,33.798
33.862,33.79
33.833,33.783
33.808,33.777
33.786,33.771
33.766,33.767
33.746,33.763
33.727,33.759
33.708,33.755
33.688,33.751
33.668,33.748
33.648,33.746
33.629,33.748
33.61,33.756
33.593,33.77
33.578,33.793
33.565,33.827
33.554,33.874
33.544,33.934
33.536,34.008
33.529,34.096
33.52,34.199
33.51,34.314
33.496,34.44
33.478,34.575
33.455,34.717
33.426,34.863
33.395,35.012
33.36,35.161
33.323,35.309
33.287,35.454
33.251,35.593
33.218,35.726
33.186,35.851
33.156,35.968
33.129,36.074
33.104,36.169
33.082,36.254
33.064,36.327
33.049,36.389
33.038,36.44
33.03,36.481
33.025,36.513
33.021,36.538
33.02,36.556
33.02,36.567
33.022,36.572
33.025,36.571
33.031,36.565
33.038,36.553
33.047,36.537
33.055,36.517
33.063,36.494
33.069,36.469
33.073,36.444
33.074,36.42
33.071,36.398
33.065,36.379
33.056,36.362
33.044,36.349
33.031,36.339
33.016,36.332
33.001,36.327
32.988,36.323
32.977,36.321
32.972,36.318
32.973,36.316
32.982,36.313
33.001,36.31
33.032,36.307
33.073,36.303
33.127,36.299
33.194,36.294
33.273,36.288
33.366,36.279
33.472,36.268
33.59,36.254
33.72,36.238
33.86,36.22
34.009,36.199
34.165,36.178
34.327,36.156
34.492,36.135
34.66,36.114
34.828,36.094
34.993,36.076
35.154,36.06
35.308,36.046
35.454,36.033
35.591,36.02
35.716,36.008
35.829,35.997
35.931,35.986
36.021,35.976
36.1,35.967
36.167,35.96
36.221,35.956
36.263,35.953
36.293,35.953
36.312,35.954
36.32,35.956
36.32,35.958
36.312,35.961
36.299,35.963
36.282,35.965
36.263,35.967
36.243,35.968
36.223,35.97
36.201,35.972
36.178,35.974
36.152,35.976
36.123,35.978
36.091,35.979
36.056,35.979
36.018,35.977
35.977,35.972
35.934,35.965
35.889,35.956
35.842,35.944
35.794,35.93
35.745,35.914
35.695,35.896
35.644,35.879
35.591,35.862
35.537,35.846
35.482,35.832
35.429,35.818
35.377,35.805
35.327,35.792
35.279,35.779
35.234,35.765
35.191,35.751
35.149,35.736
35.107,35.72
35.064,35.705
35.019,35.69
34.969,35.674
34.916,35.658
34.858,35.642
34.796,35.626
34.73,35.61
34.662,35.594
34.591,35.576
34.519,35.558
34.446,35.539
34.374,35.52
34.302,35.5
34.233,35.478
34.165,35.455
34.099,35.432
34.036,35.409
33.975,35.385
33.916,35.362
33.86,35.339
33.807,35.316
33.759,35.293
33.715,35.269
33.677,35.244
33.646,35.218
33.622,35.191
33.603,35.164
33.591,35.137
33.582,35.111
33.576,35.087
33.571,35.064
33.565,35.044
33.556,35.025
33.545,35.007
33.53,34.99
33.513,34.972
33.493,34.954
33.471,34.936
33.449,34.917
33.426,34.898
33.403,34.878
33.382,34.858
33.363,34.839
33.345,34.822
33.329,34.806
33.314,34.792
33.301,34.781
33.287,34.772
33.272,34.765
33.254,34.76
33.232,34.756
33.207,34.752
33.177,34.75
33.145,34.75
33.109,34.751
33.072,34.757
33.033,34.768
32.995,34.786
32.957,34.815
32.921,34.855
32.887,34.909
32.856,34.977
32.829,35.061
32.803,35.16
32.78,35.275
32.757,35.406
32.733,35.552
32.707,35.711
32.678,35.883
32.647,36.064
32.613,36.254
32.577,36.448
32.541,36.643
32.505,36.839
32.472,37.03
32.441,37.216
32.414,37.394
32.392,37.56
32.374,37.715
32.361,37.858
32.353,37.988
32.35,38.104
32.35,38.208
32.352,38.298
32.355,38.376
32.357,38.443
32.357,38.498
32.355,38.542
32.35,38.576
32.342,38.601
32.333,38.619
32.322,38.629
32.31,38.634
32.297,38.633
32.283,38.627
32.267,38.618
32.248,38.605
32.228,38.591
32.205,38.575
32.18,38.559
32.154,38.543
32.127,38.529
32.102,38.517
32.078,38.508
32.057,38.502
32.039,38.498
32.027,38.497
32.022,38.497
32.025,38.5
32.039,38.503
